level,sigma,k,n,chunk,pred,lin,lin_clip,chunk_lin,floor,dev,rho,rho_clip,rho_total,rel
worlds/l/catapult.json,0.2,7,976,0.15769867599010468,0.07042691111564636,0.04603779688477516,0.045595698058605194,0.12872333824634552,0.1365630328655243,0.21871551871299744,0.34630390350106954,0.35258131676776827,0.7080647849721708,0.4465916449423173
worlds/l/catapult.json,0.4,1,1020,0.06589573621749878,0.061528149992227554,0.05094647780060768,0.05040467903017998,0.062061857432127,0.030647940933704376,0.1824154406785965,0.1719809907002987,0.18078669622689336,0.2268623021002273,0.9337197446151091
worlds/l/catapult.json,0.4,2,1016,0.1277126669883728,0.12544070184230804,0.08720088750123978,0.08541618287563324,0.10584406554698944,0.07377855479717255,0.2415463775396347,0.30484375309968914,0.3190712295040391,0.3172103475908251,0.982210338256646
worlds/l/catapult.json,0.4,3,1008,0.11991669237613678,0.06991264969110489,0.05414564907550812,0.05383641645312309,0.11320623010396957,0.0791543498635292,0.2771633565425873,0.22552428902723787,0.22994741737026747,0.5484727938820049,0.5830101573500154
worlds/l/catapult.json,0.4,4,996,0.13404542207717896,0.09181587398052216,0.07377396523952484,0.07182449847459793,0.12250985205173492,0.09793602675199509,0.3142591714859009,0.1965009748186325,0.21773332474257334,0.44963457836666576,0.6849609077112502
worlds/l/catapult.json,0.4,5,992,0.13976657390594482,0.10296010971069336,0.09689860790967941,0.09361733496189117,0.15059567987918854,0.11602520942687988,0.3192797005176544,0.0588723323823771,0.09074169379825214,0.3067111455784355,0.7366576058448697
worlds/l/catapult.json,0.4,6,980,0.16235925257205963,0.12412415444850922,0.10984563827514648,0.10777987539768219,0.1493755429983139,0.10668783634901047,0.3302924335002899,0.11503414655111255,0.13167686115120458,0.32344084778048676,0.7645031156657943
worlds/l/catapult.json,0.4,7,976,0.15842828154563904,0.1425536870956421,0.10006781667470932,0.10022731125354767,0.14952825009822845,0.1365630328655243,0.37739866971969604,0.29803417425764767,0.2969153355794776,0.36837150729377566,0.8997994910055002
worlds/l/cartpole_thrust.json,0.05,1,1004,0.006085478235036135,0.001029029954224825,0.00024695362662896514,0.00024695362662896514,0.005560915917158127,0.0060534668155014515,0.023285625502467155,0.7600131797766791,0.7600131797766791,0.9594191915423885,0.16909598793737443
worlds/l/cartpole_thrust.json,0.05,2,984,0.008334836922585964,0.001222832826897502,0.00015211956633720547,0.00015211956633720547,0.007550429552793503,0.007809891365468502,0.0325564406812191,0.875600684745147,0.875600684745147,0.9817489450903367,0.14671346761252602
worlds/l/cartpole_thrust.json,0.05,3,944,0.011955324560403824,0.0019282173598185182,0.00029391900170594454,0.00029391900170594454,0.010217399336397648,0.010095310397446156,0.04112811014056206,0.8475695697845974,0.8475695697845974,0.975415221877003,0.16128523739161352
worlds/l/cartpole_thrust.json,0.05,4,916,0.015693411231040955,0.004608701914548874,0.0018993719713762403,0.0018993719713762403,0.014027157798409462,0.01372435037046671,0.04829341918230057,0.5878726794240583,0.5878726794240583,0.8789701013110931,0.2936711366763296
worlds/l/cartpole_thrust.json,0.05,5,904,0.01628968119621277,0.003983740694820881,0.001052071456797421,0.001052071456797421,0.014849058352410793,0.015333903953433037,0.05364977568387985,0.7359086503383161,0.7359086503383161,0.9354148528675921,0.24455608718401875
worlds/l/cartpole_thrust.json,0.05,6,873,0.028617816045880318,0.009068794548511505,0.002730213338509202,0.002730213338509202,0.02628708817064762,0.02883417159318924,0.058378275483846664,0.698944184488409,0.698944184488409,0.9045974251098651,0.3168933133811588
worlds/l/cartpole_thrust.json,0.05,7,844,0.03812689706683159,0.012682860717177391,0.004434071946889162,0.004434071946889162,0.03640032559633255,0.04069829732179642,0.06570272147655487,0.6503886586971857,0.6503886586971857,0.8837022603985633,0.3326486468318141
worlds/l/cartpole_thrust.json,0.1,1,1004,0.007371775805950165,0.0020067221485078335,0.0008611754165031016,0.0008611754165031016,0.005233580246567726,0.0060534668155014515,0.04462725296616554,0.570854681031224,0.570854681031224,0.8831793804949956,0.27221692592551416
worlds/l/cartpole_thrust.json,0.1,2,984,0.01000224519520998,0.004085125867277384,0.0012166061205789447,0.0012166061205789447,0.008371539413928986,0.007809891365468502,0.0644378736615181,0.7021863805166482,0.7021863805166482,0.878366696993034,0.4084208882655394
worlds/l/cartpole_thrust.json,0.1,3,944,0.013674465008080006,0.005884835496544838,0.0018004527082666755,0.0018004527082666755,0.010894696228206158,0.010095310397446156,0.07998616993427277,0.6940521601115657,0.6940521601115657,0.8683346875213898,0.4303521558662507
worlds/l/cartpole_thrust.json,0.1,4,916,0.017413897439837456,0.01070194598287344,0.0027343675028532743,0.0027343675028532743,0.013596585020422935,0.01372435037046671,0.09236934036016464,0.744498102753542,0.744498102753542,0.842977856490764,0.6145635128406576
worlds/l/cartpole_thrust.json,0.1,5,904,0.017681144177913666,0.013588381931185722,0.006548382341861725,0.006548382341861725,0.016453437507152557,0.015333903953433037,0.10530959814786911,0.5180896169224534,0.5180896169224534,0.6296403515536279,0.7685239028908321
worlds/l/cartpole_thrust.json,0.1,6,871,0.03039417788386345,0.022788722068071365,0.010215186513960361,0.010215186513960361,0.02770441398024559,0.028900355100631714,0.11729200184345245,0.5517437755637657,0.5517437755637657,0.6639097608432536,0.7497726095815906
worlds/l/cartpole_thrust.json,0.1,7,844,0.03783160448074341,0.030799327418208122,0.012996409088373184,0.012996409088373184,0.033513810485601425,0.04069829732179642,0.13112306594848633,0.5780294513610095,0.5780294513610095,0.6564668808855711,0.8141163411106507
worlds/l/cartpole_thrust.json,0.2,1,1004,0.009370513260364532,0.004658376332372427,0.0016885839868336916,0.0016885839868336916,0.00618924992159009,0.0060534668155014515,0.07850515097379684,0.6375166224550763,0.6375166224550763,0.819798132725976,0.4971313953608563
worlds/l/cartpole_thrust.json,0.2,2,984,0.0147736556828022,0.010858912020921707,0.007862206548452377,0.007862206548452377,0.012987907975912094,0.007809891365468502,0.12060746550559998,0.275967377458775,0.275967377458775,0.4678225405236255,0.7350186205816621
worlds/l/cartpole_thrust.json,0.2,3,942,0.018883060663938522,0.01479057502001524,0.009541070088744164,0.009541070088744164,0.015472381375730038,0.010116638615727425,0.15900163352489471,0.3549223018149883,0.3549223018149883,0.49472862167069154,0.7832721232666053
worlds/l/cartpole_thrust.json,0.2,4,916,0.02385351061820984,0.02647518552839756,0.012739951722323895,0.012739951722323895,0.019901704043149948,0.01372435037046671,0.1914377212524414,0.5187965081997673,0.5187965081997673,0.4659087324195299,1.1099072984328908
worlds/l/cartpole_thrust.json,0.2,5,903,0.02573486790060997,0.030123306438326836,0.014991182833909988,0.014991182833909988,0.02113937772810459,0.0153490100055933,0.21615144610404968,0.5023393974163397,0.5023393974163397,0.417475819506551,1.1705250073427753
worlds/l/cartpole_thrust.json,0.2,6,868,0.03629408776760101,0.05513705313205719,0.024964245036244392,0.024964245036244392,0.03294479846954346,0.029000237584114075,0.2537281811237335,0.5472328748427444,0.5472328748427444,0.31216772285073213,1.5191745136318566
worlds/l/cartpole_thrust.json,0.2,7,843,0.0437140092253685,0.06834755837917328,0.03260233625769615,0.03260233625769615,0.04322778433561325,0.040477413684129715,0.2875475287437439,0.5229919395682368,0.5229919395682368,0.25419020502983114,1.5635161265306505
worlds/l/cartpole_thrust.json,0.4,1,1004,0.013832719065248966,0.010334359481930733,0.008631470613181591,0.008631470613181591,0.011118915863335133,0.0060534668155014515,0.138482466340065,0.16477933361294272,0.16477933361294272,0.376010560724401,0.7470953059325167
worlds/l/cartpole_thrust.json,0.4,2,983,0.02087303437292576,0.019962966442108154,0.015174652449786663,0.015174652449786663,0.018745053559541702,0.00781781692057848,0.22495955228805542,0.23985984278475947,0.23985984278475947,0.2730020859128378,0.95639982598802
worlds/l/cartpole_thrust.json,0.4,3,942,0.026282072067260742,0.030032208189368248,0.024924250319600105,0.024924250319600105,0.024294288828969002,0.010116638615727425,0.30120226740837097,0.17008266050767518,0.17008266050767518,0.051663420760194145,1.1426879932643896
worlds/l/cartpole_thrust.json,0.4,4,916,0.030384430661797523,0.04392915591597557,0.024456989020109177,0.024456989020109177,0.025372909381985664,0.01372435037046671,0.3792916238307953,0.4432629421132359,0.4432629421132359,0.19508154382306542,1.445778477962659
worlds/l/cartpole_thrust.json,0.4,5,899,0.0366666316986084,0.05814415216445923,0.03519375994801521,0.03519375994801521,0.03823043406009674,0.015415418893098831,0.4504876434803009,0.3947153989197302,0.3947153989197302,0.04016926787003139,1.585751116775364
worlds/l/cartpole_thrust.json,0.4,6,863,0.055439531803131104,0.09555522352457047,0.045209236443042755,0.045209236443042755,0.04577634111046791,0.029168205335736275,0.5281717777252197,0.5268784397598323,0.5268784397598323,0.18453069546865408,1.723593623840339
worlds/l/cartpole_thrust.json,0.4,7,833,0.06065007671713829,0.11557251960039139,0.06572387367486954,0.06572387367486954,0.06858064234256744,0.040418535470962524,0.6066226959228516,0.4313191933331618,0.4313191933331618,-0.08365689265975007,1.9055626283772416
