level,predictor,k,err,ratio
worlds/l/h17_unicycle.json,oracle,7,0.0,0.0
worlds/l/h17_unicycle.json,phys0.1,1,0.1070421040058136,0.5762466477741686
worlds/l/h17_unicycle.json,phys0.1,2,0.12564818561077118,0.5457718943209504
worlds/l/h17_unicycle.json,phys0.1,3,0.18292337656021118,0.6791614849891888
worlds/l/h17_unicycle.json,phys0.1,4,0.2630790174007416,0.693521779218608
worlds/l/h17_unicycle.json,phys0.1,5,0.24940618872642517,0.5686459998019958
worlds/l/h17_unicycle.json,phys0.1,6,0.2937043309211731,0.5256866888596529
worlds/l/h17_unicycle.json,phys0.1,7,0.31458568572998047,0.604500903566367
worlds/l/h17_unicycle.json,phys0.2,1,0.22262217104434967,1.1984562614496697
worlds/l/h17_unicycle.json,phys0.2,2,0.2602837085723877,1.1305816474619792
worlds/l/h17_unicycle.json,phys0.2,3,0.36675286293029785,1.3616871921768223
worlds/l/h17_unicycle.json,phys0.2,4,0.5771704316139221,1.5215210570576307
worlds/l/h17_unicycle.json,phys0.2,5,0.5411437749862671,1.2338075672261317
worlds/l/h17_unicycle.json,phys0.2,6,0.7441104650497437,1.3318460960073535
worlds/l/h17_unicycle.json,phys0.2,7,0.7325279712677002,1.4076095658689458
worlds/l/h17_unicycle.json,phys0.3,1,0.3196474313735962,1.72077858997105
worlds/l/h17_unicycle.json,phys0.3,2,0.40639251470565796,1.7652273410126194
worlds/l/h17_unicycle.json,phys0.3,3,0.6440280675888062,2.3911599872220637
worlds/l/h17_unicycle.json,phys0.3,4,0.7883889675140381,2.0783296397742888
worlds/l/h17_unicycle.json,phys0.3,5,0.7313249111175537,1.667420473349646
worlds/l/h17_unicycle.json,phys0.3,6,1.0152250528335571,1.8171005337155728
worlds/l/h17_unicycle.json,phys0.3,7,1.0274291038513184,1.9742850669995207
worlds/l/chain_lander.json,hold,1,1.7847635746002197,26.829267451316657
worlds/l/chain_lander.json,hold,2,3.0440750122070312,24.359003019530544
worlds/l/chain_lander.json,hold,3,4.496018409729004,31.228113165815437
worlds/l/chain_lander.json,hold,4,5.5283660888671875,23.566808490095017
worlds/l/chain_lander.json,hold,5,9.622751235961914,25.102697121888266
worlds/l/chain_lander.json,hold,6,9.667451858520508,16.350449566240556
worlds/l/chain_lander.json,hold,7,11.208318710327148,10.455169806369254
worlds/l/chain_lander.json,learned,1,0.755753219127655,11.36077939494658
worlds/l/chain_lander.json,learned,2,1.1596639156341553,9.279750567674842
worlds/l/chain_lander.json,learned,3,1.8312747478485107,12.719533118406506
worlds/l/chain_lander.json,learned,4,2.4157609939575195,10.29811987615753
worlds/l/chain_lander.json,learned,5,6.087035179138184,15.879138587843826
worlds/l/chain_lander.json,learned,6,5.980446815490723,10.11466056115738
worlds/l/chain_lander.json,learned,7,7.300086975097656,6.809553769700285
worlds/l/chain_lander.json,noise,1,0.0665230080485344,1.0
worlds/l/chain_lander.json,noise,2,0.12496714293956757,1.0
worlds/l/chain_lander.json,noise,3,0.1439734250307083,1.0
worlds/l/chain_lander.json,noise,4,0.23458272218704224,1.0
worlds/l/chain_lander.json,noise,5,0.3833353519439697,1.0
worlds/l/chain_lander.json,noise,6,0.5912652015686035,1.0
worlds/l/chain_lander.json,noise,7,1.0720360279083252,1.0
worlds/l/chain_lander.json,oracle,1,0.0,0.0
worlds/l/chain_lander.json,oracle,2,0.0,0.0
worlds/l/chain_lander.json,oracle,3,0.0,0.0
worlds/l/chain_lander.json,oracle,4,0.0,0.0
worlds/l/chain_lander.json,oracle,5,0.0,0.0
worlds/l/chain_lander.json,oracle,6,0.0,0.0
worlds/l/chain_lander.json,oracle,7,0.0,0.0
worlds/l/chain_lander.json,phys0.1,1,0.26088517904281616,3.9217285371773545
worlds/l/chain_lander.json,phys0.1,2,0.43990302085876465,3.520149460978682
worlds/l/chain_lander.json,phys0.1,3,0.5169128775596619,3.590335351467875
worlds/l/chain_lander.json,phys0.1,4,1.2751550674438477,5.435843934094666
worlds/l/chain_lander.json,phys0.1,5,1.6087183952331543,4.196634583987685
worlds/l/chain_lander.json,phys0.1,6,1.978304147720337,3.3458829345477685
worlds/l/chain_lander.json,phys0.1,7,3.4636268615722656,3.230886622654119
worlds/l/chain_lander.json,phys0.2,1,0.4582979381084442,6.889314713100098
worlds/l/chain_lander.json,phys0.2,2,0.7810155749320984,6.2497673913357135
worlds/l/chain_lander.json,phys0.2,3,1.1712582111358643,8.135238922641763
worlds/l/chain_lander.json,phys0.2,4,2.4545342922210693,10.463406125298395
worlds/l/chain_lander.json,phys0.2,5,2.9086556434631348,7.587757374092329
worlds/l/chain_lander.json,phys0.2,6,4.879459857940674,8.252574047983304
worlds/l/chain_lander.json,phys0.2,7,8.342140197753906,7.781585674905397
worlds/l/chain_lander.json,phys0.3,1,0.6176714897155762,9.285080573399965
worlds/l/chain_lander.json,phys0.3,2,1.2197694778442383,9.760721491681236
worlds/l/chain_lander.json,phys0.3,3,1.7653264999389648,12.261474640632017
worlds/l/chain_lander.json,phys0.3,4,3.4900355339050293,14.877632510046002
worlds/l/chain_lander.json,phys0.3,5,4.864706039428711,12.690470666894718
worlds/l/chain_lander.json,phys0.3,6,7.497078895568848,12.67972286493335
worlds/l/chain_lander.json,phys0.3,7,10.673653602600098,9.956431803346867
worlds/l/catcher_v3.json,hold,1,1.8423316478729248,11.958866002276539
worlds/l/catcher_v3.json,hold,2,2.8661763668060303,13.876140342574578
worlds/l/catcher_v3.json,hold,3,3.754396438598633,14.369917410124595
worlds/l/catcher_v3.json,hold,4,4.620960235595703,10.451169431358045
worlds/l/catcher_v3.json,hold,5,5.271317005157471,13.189960253245737
worlds/l/catcher_v3.json,hold,6,5.843032360076904,11.345649572352812
worlds/l/catcher_v3.json,hold,7,6.3189544677734375,12.400656396502978
worlds/l/catcher_v3.json,learned,1,0.5987696647644043,3.8867085605422216
worlds/l/catcher_v3.json,learned,2,0.8215746879577637,3.9775241342572847
worlds/l/catcher_v3.json,learned,3,1.0503926277160645,4.020368001978397
worlds/l/catcher_v3.json,learned,4,1.4729812145233154,3.3314236559765984
worlds/l/catcher_v3.json,learned,5,1.5793211460113525,3.9517985965592586
worlds/l/catcher_v3.json,learned,6,1.8204600811004639,3.5348601321713367
worlds/l/catcher_v3.json,learned,7,2.072082281112671,4.066365808521855
worlds/l/catcher_v3.json,noise,1,0.15405571460723877,1.0
worlds/l/catcher_v3.json,noise,2,0.20655429363250732,1.0
worlds/l/catcher_v3.json,noise,3,0.2612677812576294,1.0
worlds/l/catcher_v3.json,noise,4,0.4421476721763611,1.0
worlds/l/catcher_v3.json,noise,5,0.39964616298675537,1.0
worlds/l/catcher_v3.json,noise,6,0.5150020122528076,1.0
worlds/l/catcher_v3.json,noise,7,0.5095661282539368,1.0
worlds/l/catcher_v3.json,oracle,1,0.0,0.0
worlds/l/catcher_v3.json,oracle,2,0.0,0.0
worlds/l/catcher_v3.json,oracle,3,0.0,0.0
worlds/l/catcher_v3.json,oracle,4,0.0,0.0
worlds/l/catcher_v3.json,oracle,5,0.0,0.0
worlds/l/catcher_v3.json,oracle,6,0.0,0.0
worlds/l/catcher_v3.json,oracle,7,0.0,0.0
worlds/l/catcher_v3.json,phys0.1,1,0.1271112561225891,0.8250992600089916
worlds/l/catcher_v3.json,phys0.1,2,0.20186135172843933,0.9772798627346984
worlds/l/catcher_v3.json,phys0.1,3,0.2996436357498169,1.146883225736686
worlds/l/catcher_v3.json,phys0.1,4,0.4496389627456665,1.0169429605553082
worlds/l/catcher_v3.json,phys0.1,5,0.49566981196403503,1.2402716649639445
worlds/l/catcher_v3.json,phys0.1,6,0.5393832921981812,1.0473421061768688
worlds/l/catcher_v3.json,phys0.1,7,0.6687034368515015,1.3122996207437483
worlds/l/catcher_v3.json,phys0.2,1,0.2591893970966339,1.6824393548621734
worlds/l/catcher_v3.json,phys0.2,2,0.40855884552001953,1.97797314369514
worlds/l/catcher_v3.json,phys0.2,3,0.5909861326217651,2.261993919713388
worlds/l/catcher_v3.json,phys0.2,4,0.7838780283927917,1.7728873806670713
worlds/l/catcher_v3.json,phys0.2,5,0.9116885662078857,2.281239382844018
worlds/l/catcher_v3.json,phys0.2,6,1.0432661771774292,2.025751652141708
worlds/l/catcher_v3.json,phys0.2,7,1.1964383125305176,2.347954948713321
worlds/l/catcher_v3.json,phys0.3,1,0.4090936779975891,2.655491742325582
worlds/l/catcher_v3.json,phys0.3,2,0.6418007612228394,3.1071770522703543
worlds/l/catcher_v3.json,phys0.3,3,0.8977268934249878,3.4360413255079565
worlds/l/catcher_v3.json,phys0.3,4,1.14402174949646,2.5874200442248165
worlds/l/catcher_v3.json,phys0.3,5,1.33482027053833,3.340005220024012
worlds/l/catcher_v3.json,phys0.3,6,1.5068076848983765,2.92582873279863
worlds/l/catcher_v3.json,phys0.3,7,1.7655411958694458,3.464793081752105
worlds/l/trampoline.json,hold,1,1.1821409463882446,11.206681279363684
worlds/l/trampoline.json,hold,2,1.8866983652114868,13.882193509255623
worlds/l/trampoline.json,hold,3,3.1364033222198486,18.33164971332474
worlds/l/trampoline.json,hold,4,2.941502332687378,17.061882584519687
worlds/l/trampoline.json,hold,5,3.3825371265411377,19.296830245561313
worlds/l/trampoline.json,hold,6,3.80263352394104,22.000239666783855
worlds/l/trampoline.json,hold,7,4.3096442222595215,16.71674264135274
worlds/l/trampoline.json,learned,1,0.2641749978065491,2.5043756511774573
worlds/l/trampoline.json,learned,2,0.48897653818130493,3.5978548822020615
worlds/l/trampoline.json,learned,3,1.0772911310195923,6.29655105681536
worlds/l/trampoline.json,learned,4,0.7793611288070679,4.520604292193895
worlds/l/trampoline.json,learned,5,0.7023521661758423,4.006806138786269
worlds/l/trampoline.json,learned,6,0.8017042875289917,4.6382819581431445
worlds/l/trampoline.json,learned,7,0.8825147747993469,3.423199597617193
worlds/l/trampoline.json,noise,1,0.10548537224531174,1.0
worlds/l/trampoline.json,noise,2,0.13590779900550842,1.0
worlds/l/trampoline.json,noise,3,0.17109225690364838,1.0
worlds/l/trampoline.json,noise,4,0.17240197956562042,1.0
worlds/l/trampoline.json,noise,5,0.17528977990150452,1.0
worlds/l/trampoline.json,noise,6,0.17284509539604187,1.0
worlds/l/trampoline.json,noise,7,0.2578040659427643,1.0
worlds/l/trampoline.json,oracle,1,0.0,0.0
worlds/l/trampoline.json,oracle,2,0.0,0.0
worlds/l/trampoline.json,oracle,3,0.0,0.0
worlds/l/trampoline.json,oracle,4,0.0,0.0
worlds/l/trampoline.json,oracle,5,0.0,0.0
worlds/l/trampoline.json,oracle,6,0.0,0.0
worlds/l/trampoline.json,oracle,7,0.0,0.0
worlds/l/trampoline.json,phys0.1,1,0.1254119873046875,1.1889040597310059
worlds/l/trampoline.json,phys0.1,2,0.14321757853031158,1.05378484221135
worlds/l/trampoline.json,phys0.1,3,0.15982437133789062,0.9341414639699135
worlds/l/trampoline.json,phys0.1,4,0.1797042191028595,1.0423558914789588
worlds/l/trampoline.json,phys0.1,5,0.2057843655347824,1.1739667061617216
worlds/l/trampoline.json,phys0.1,6,0.18520766496658325,1.071523982455012
worlds/l/trampoline.json,phys0.1,7,0.20052558183670044,0.7778216418092476
worlds/l/trampoline.json,phys0.2,1,0.24197331070899963,2.2939039371855094
worlds/l/trampoline.json,phys0.2,2,0.2780952453613281,2.0462052023229127
worlds/l/trampoline.json,phys0.2,3,0.3160906136035919,1.847486375620144
worlds/l/trampoline.json,phys0.2,4,0.35756897926330566,2.07404219002721
worlds/l/trampoline.json,phys0.2,5,0.39433753490448,2.249632209738974
worlds/l/trampoline.json,phys0.2,6,0.35574275255203247,2.058159369445313
worlds/l/trampoline.json,phys0.2,7,0.38592901825904846,1.4969857703669014
worlds/l/trampoline.json,phys0.3,1,0.3584486246109009,3.3980884456406892
worlds/l/trampoline.json,phys0.3,2,0.41640836000442505,3.0639033451461293
worlds/l/trampoline.json,phys0.3,3,0.48164263367652893,2.81510480014165
worlds/l/trampoline.json,phys0.3,4,0.5863260626792908,3.4009241898299707
worlds/l/trampoline.json,phys0.3,5,0.5848886966705322,3.336695938572013
worlds/l/trampoline.json,phys0.3,6,0.54459547996521,3.1507719598139152
worlds/l/trampoline.json,phys0.3,7,0.6256921887397766,2.4270066744358023
worlds/l/car_launch.json,hold,1,50.55202865600586,10.929751421126719
worlds/l/car_launch.json,hold,2,174.2357940673828,12.176425518982482
worlds/l/car_launch.json,hold,3,662.447021484375,9.80841364841683
worlds/l/car_launch.json,hold,4,1349.5787353515625,11.069822203339884
worlds/l/car_launch.json,hold,5,2239.224609375,11.516342238949125
worlds/l/car_launch.json,hold,6,3180.9384765625,11.336509451569272
worlds/l/car_launch.json,hold,7,4322.3447265625,9.503730645239646
worlds/l/car_launch.json,learned,1,48.606285095214844,10.509066158554628
worlds/l/car_launch.json,learned,2,171.72222900390625,12.000765644119443
worlds/l/car_launch.json,learned,3,659.2401733398438,9.760931975031477
worlds/l/car_launch.json,learned,4,1346.173828125,11.04189369748128
worlds/l/car_launch.json,learned,5,2235.58056640625,11.49760090956847
worlds/l/car_launch.json,learned,6,3177.112548828125,11.322874272441686
worlds/l/car_launch.json,learned,7,4318.7080078125,9.495734430772972
worlds/l/car_launch.json,noise,1,4.625176429748535,1.0
worlds/l/car_launch.json,noise,2,14.309272766113281,1.0
worlds/l/car_launch.json,noise,3,67.53865051269531,1.0
worlds/l/car_launch.json,noise,4,121.91512298583984,1.0
worlds/l/car_launch.json,noise,5,194.43887329101562,1.0
worlds/l/car_launch.json,noise,6,280.5924072265625,1.0
worlds/l/car_launch.json,noise,7,454.8050537109375,1.0
worlds/l/car_launch.json,oracle,1,0.0,0.0
worlds/l/car_launch.json,oracle,2,0.0,0.0
worlds/l/car_launch.json,oracle,3,0.0,0.0
worlds/l/car_launch.json,oracle,4,0.0,0.0
worlds/l/car_launch.json,oracle,5,0.0,0.0
worlds/l/car_launch.json,oracle,6,0.0,0.0
worlds/l/car_launch.json,oracle,7,0.0,0.0
worlds/l/car_launch.json,phys0.1,1,5.583081245422363,1.2071066542484106
worlds/l/car_launch.json,phys0.1,2,20.18316078186035,1.4104952160571993
worlds/l/car_launch.json,phys0.1,3,113.54264831542969,1.6811506811805035
worlds/l/car_launch.json,phys0.1,4,186.2620849609375,1.5278013129066146
worlds/l/car_launch.json,phys0.1,5,273.4557189941406,1.4063839929007453
worlds/l/car_launch.json,phys0.1,6,353.59930419921875,1.2601884266729546
worlds/l/car_launch.json,phys0.1,7,531.314697265625,1.1682251393875562
worlds/l/car_launch.json,phys0.2,1,13.111753463745117,2.8348655803510585
worlds/l/car_launch.json,phys0.2,2,43.55794143676758,3.044036000202608
worlds/l/car_launch.json,phys0.2,3,162.19512939453125,2.401515697504842
worlds/l/car_launch.json,phys0.2,4,308.3209533691406,2.5289803743621815
worlds/l/car_launch.json,phys0.2,5,422.4608154296875,2.1727178741536557
worlds/l/car_launch.json,phys0.2,6,541.7386474609375,1.9306960327815077
worlds/l/car_launch.json,phys0.2,7,800.2027587890625,1.7594412204963117
worlds/l/car_launch.json,phys0.3,1,31.153881072998047,6.735717338828487
worlds/l/car_launch.json,phys0.3,2,90.15107727050781,6.300185812657121
worlds/l/car_launch.json,phys0.3,3,217.07583618164062,3.214097920728171
worlds/l/car_launch.json,phys0.3,4,399.495849609375,3.276835882417766
worlds/l/car_launch.json,phys0.3,5,527.48876953125,2.712877114555999
worlds/l/car_launch.json,phys0.3,6,696.0765380859375,2.4807390369757765
worlds/l/car_launch.json,phys0.3,7,1043.4083251953125,2.2941880629551585
